split,file_label,sumber,asal,malam_sintetis,salinan,jumlah_kotak
train,rf100_image_1004_jpg.rf.d43cdc79584695a7f09a40a11c0dbf97.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_1004_jpg.rf.d43cdc79584695a7f09a40a11c0dbf97_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_1005_jpg.rf.6bf9f80710807fc173420d46871b4e5a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1006_jpg.rf.b902ead13e6c1a6908073486a109f297.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1007_jpg.rf.e0ed26a9e59426247b4d5832105b97c9.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_100_jpg.rf.71050cee9998c979e598e31ae523db96.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1010_jpg.rf.bf56b2a0f193042bb4cc88c1093d635e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1012_jpg.rf.23676b0ad7e4cfc3e47ccd49ed337553.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1016_jpg.rf.3f3c869dee11f36567eafbd176a434d6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1016_jpg.rf.3f3c869dee11f36567eafbd176a434d6_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_1017_jpg.rf.d7f27e0b6143c2d7bd511c3626025dfc.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_image_101_jpg.rf.4ee02949d975f8b713c57b230fe89c2b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_101_jpg.rf.4ee02949d975f8b713c57b230fe89c2b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_1020_jpg.rf.4cfc6e537084fccd6fd9aca8154a85de.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1028_jpg.rf.63b013ca0568d88c491498843c9b193f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1028_jpg.rf.63b013ca0568d88c491498843c9b193f_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_103_jpg.rf.09df1f191afeb95c287dd0de98be3225.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,4
train,rf100_image_103_jpg.rf.09df1f191afeb95c287dd0de98be3225_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,4
train,rf100_image_104_jpg.rf.273282882e3868d993f8c1b85f3e7a60.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_105_jpg.rf.695e03627b15b93df3eb485b2d2b48de.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_106_jpg.rf.20901eb0c2285a38162d50fa26f743ab.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_107_jpg.rf.88fb4400a2aaaf6ef135cbfcbb0c44f8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_108_jpg.rf.eae8adb8fd4a95eb3c761edc33a01de4.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_109_jpg.rf.f5617011ffff348c83c32cc90f214f4d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_10_jpg.rf.18feff8c5e79204b1165fbf882a3343d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_10_jpg.rf.18feff8c5e79204b1165fbf882a3343d_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_110_jpg.rf.7a52155f080eab6e3305e17fd3c4b43d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_110_jpg.rf.7a52155f080eab6e3305e17fd3c4b43d_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_111_jpg.rf.e0cccc00c68b42f9c9519ce0eddeb52e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_112_jpg.rf.c48afecd21c93726136ffca548b168d6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_114_jpg.rf.d639232ea82a39bb32459ccaf04f92a6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_115_jpg.rf.560a06d122984923b0624e2d21a62bb8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_115_jpg.rf.560a06d122984923b0624e2d21a62bb8_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_117_jpg.rf.2e948205d12705bea943d9a24b1d45f8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_117_jpg.rf.2e948205d12705bea943d9a24b1d45f8_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_118_jpg.rf.06428008abd808733829be425d4cc17a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,4
train,rf100_image_119_jpg.rf.dd8a9561b131eb39484663900882d31b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_11_jpg.rf.1b409420e0a1033c78f24dc91537cc16.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_120_jpg.rf.66a5b6dcae0844ffeb6cab04b219540b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_120_jpg.rf.66a5b6dcae0844ffeb6cab04b219540b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_121_jpg.rf.522be5d9ea8ce614f8b94e2ec92de482.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_122_jpg.rf.bfe1f0ba96e16fd3b085c8c4c3e49e4b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_122_jpg.rf.bfe1f0ba96e16fd3b085c8c4c3e49e4b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_123_jpg.rf.a4c0202d7c46be755dd6cd6bf50f2088.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_123_jpg.rf.a4c0202d7c46be755dd6cd6bf50f2088_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_124_jpg.rf.dfad6592744f9eaae824cc91eec5a8a6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_125_jpg.rf.f3990e73f9eab9e0590282687456adf9.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_126_jpg.rf.f15f90d313591eeb15477c7235935d63.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_127_jpg.rf.f00883f923e89014153af5981878bced.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_127_jpg.rf.f00883f923e89014153af5981878bced_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_128_jpg.rf.ba1f77f5bef2f09c7babb645220c3663.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_128_jpg.rf.ba1f77f5bef2f09c7babb645220c3663_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_129_jpg.rf.90e771ba301f0af1a5c94c05e9200e8d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_129_jpg.rf.90e771ba301f0af1a5c94c05e9200e8d_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_12_jpg.rf.b5859eeac7d933fa3a53b665c81967df.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_12_jpg.rf.b5859eeac7d933fa3a53b665c81967df_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_130_jpg.rf.25225f0cb480289716dee3fd37d8d50f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_130_jpg.rf.25225f0cb480289716dee3fd37d8d50f_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_131_jpg.rf.7416b27d61162c0fcfb8e9e36d8f9460.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_131_jpg.rf.7416b27d61162c0fcfb8e9e36d8f9460_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_132_jpg.rf.88bd935959a90658229866f1adb52778.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_132_jpg.rf.88bd935959a90658229866f1adb52778_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_133_jpg.rf.58b598f9a8626d96a02b6b909ee86250.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_133_jpg.rf.58b598f9a8626d96a02b6b909ee86250_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_134_jpg.rf.ee4fce69e413d8a1bebf265644e3764a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_134_jpg.rf.ee4fce69e413d8a1bebf265644e3764a_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_135_jpg.rf.13fb50e3833a336561738e2fd109921d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_136_jpg.rf.df15e51b74badf640c5888878868ac35.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_136_jpg.rf.df15e51b74badf640c5888878868ac35_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_137_jpg.rf.450a0611a817868c9a191e386175a4bf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_137_jpg.rf.450a0611a817868c9a191e386175a4bf_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_138_jpg.rf.1446de6e31ac57ff8bdef67c225dd66d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_139_jpg.rf.00209d3d3372c92d00d0a02124ff0a85.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_13_jpg.rf.35f85c7277200a28dfafe45ee757796f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_13_jpg.rf.35f85c7277200a28dfafe45ee757796f_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_140_jpg.rf.ebcb1d2c6e44c150caef624908f87b52.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_140_jpg.rf.ebcb1d2c6e44c150caef624908f87b52_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_141_jpg.rf.7cea148c825c1ae79d8d727607fadfd9.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_142_jpg.rf.59af7b4fe3d8a8ef07530ba056571ee6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_143_jpg.rf.4cfea054c6c4dfbe96b1e5e4cddfc487.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_143_jpg.rf.4cfea054c6c4dfbe96b1e5e4cddfc487_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_144_jpg.rf.78b3624bf9e838c101c67a822fb98e02.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_144_jpg.rf.78b3624bf9e838c101c67a822fb98e02_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_145_jpg.rf.9382bb66cbd4cd46f21eaa29b89eb101.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_146_jpg.rf.a5cf5413b0a1cb396f4bf44ae511eec8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_147_jpg.rf.79291b9b2efbc8657ae9d7a7d2ce9a2e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_147_jpg.rf.79291b9b2efbc8657ae9d7a7d2ce9a2e_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_148_jpg.rf.749906d1d0ae582993a6764bc34eee6b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_148_jpg.rf.749906d1d0ae582993a6764bc34eee6b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,3
train,rf100_image_149_jpg.rf.1961224c1f8d4920bb8fd048f264d76c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_14_jpg.rf.67ba96bed93483a15a04c9b6b17d5db7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_150_jpg.rf.91b24545e8d87e6ac83389c27eb183da.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_150_jpg.rf.91b24545e8d87e6ac83389c27eb183da_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_151_jpg.rf.f38801dc5548d63e8fecc625beb7ad8e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_image_152_jpg.rf.ee611c84fffdc1b81ad4021fd0d8622e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_152_jpg.rf.ee611c84fffdc1b81ad4021fd0d8622e_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_153_jpg.rf.13e8e64c120912aa3db8d525f4ce08d0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_154_jpg.rf.5b1e4fb1057c968d46fc01ace5c9fbb2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_154_jpg.rf.5b1e4fb1057c968d46fc01ace5c9fbb2_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_155_jpg.rf.9db2baf2c39695f079b8a84979675dab.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_156_jpg.rf.cb56291579a52c069e0fc3ca62121a3d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_156_jpg.rf.cb56291579a52c069e0fc3ca62121a3d_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_158_jpg.rf.cc5a85ef7c2394460680c5b5d19c8b7d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_159_jpg.rf.277bd62eb590d70a4b6c7c1ce32af7aa.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_159_jpg.rf.277bd62eb590d70a4b6c7c1ce32af7aa_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_15_jpg.rf.403a1991a4a5e68f9d72158752c6fdad.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_160_jpg.rf.007370bbe88c1a9f6a5e3553559b6f3d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_161_jpg.rf.5ad868fecea5c05b8d252fe3d617dd0c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_161_jpg.rf.5ad868fecea5c05b8d252fe3d617dd0c_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_162_jpg.rf.ad6da21810a22bcb238a7d7b7d81de36.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_162_jpg.rf.ad6da21810a22bcb238a7d7b7d81de36_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_163_jpg.rf.24c98e9dc032061fb9c9c8bbf1f6f3c2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_164_jpg.rf.e738cc1e8f2012b9cefc82fac11eb031.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_164_jpg.rf.e738cc1e8f2012b9cefc82fac11eb031_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_165_jpg.rf.fc01286b2d6230d9a7b8b6ca9160caf5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_167_jpg.rf.80c52effcee9fe520cfbe714e104261d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_167_jpg.rf.80c52effcee9fe520cfbe714e104261d_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_168_jpg.rf.90d9fc7fc86193ee5bb18655f6546740.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_169_jpg.rf.339779f1e1dab8c5a1accc7347df5001.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_169_jpg.rf.339779f1e1dab8c5a1accc7347df5001_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_16_jpg.rf.ca62bcb13d61d49911e6e843895e2683.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_170_jpg.rf.accd2d987874e329912190867b0f52a1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_171_jpg.rf.44c446513cde178ddd0db024307bffe7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_172_jpg.rf.7081d4eca8bd18354f55732761c17cc5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_172_jpg.rf.7081d4eca8bd18354f55732761c17cc5_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_173_jpg.rf.fd7df098554ebcfbf5c1d3ce42b412eb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_174_jpg.rf.e9f8f64a45f0c69cafee01845f322e2d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_175_jpg.rf.e732596abe8701100acbacf5cde2812e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_176_jpg.rf.e73f9fcb436fe624cfb6152e8816bffe.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_176_jpg.rf.e73f9fcb436fe624cfb6152e8816bffe_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_177_jpg.rf.9547aebb66c72a5690b70f567f117a24.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_177_jpg.rf.9547aebb66c72a5690b70f567f117a24_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_178_jpg.rf.2aedd2f98ddbc3a8a629c3dacea3721f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_179_jpg.rf.32acf18580898d9e9eb33054464d6170.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_image_17_jpg.rf.03c20012ddd099018cb109b70d36e8bb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_17_jpg.rf.03c20012ddd099018cb109b70d36e8bb_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_180_jpg.rf.45147bff2ef1715cf4b008a760178ece.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_181_jpg.rf.963931977b866f788ddce8e57b25683e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_182_jpg.rf.11cc54ce462d8ce1431837324234090d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_183_jpg.rf.36a03c83aa3039e610e7b1039de89a7b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_183_jpg.rf.36a03c83aa3039e610e7b1039de89a7b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_184_jpg.rf.ac987ed968d95afe6ea372b8f4a29d28.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_184_jpg.rf.ac987ed968d95afe6ea372b8f4a29d28_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_185_jpg.rf.2a8043c266d6f9cbdcf67fecb1d6bd51.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_186_jpg.rf.64c8cce164cf73e3eaf6c086f1bcfe80.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_187_jpg.rf.338b667d2285985a93264bf7f43342e0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_187_jpg.rf.338b667d2285985a93264bf7f43342e0_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_188_jpg.rf.bb3ccadba78556e16c22bece6f8708b3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_189_jpg.rf.9a19922d2533774b2214031e5a911373.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_189_jpg.rf.9a19922d2533774b2214031e5a911373_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_18_jpg.rf.2edb591337bef65d1911f1a53fbc9c3a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_18_jpg.rf.2edb591337bef65d1911f1a53fbc9c3a_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_190_jpg.rf.7a5f5e57739f535391f772bae4466897.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_190_jpg.rf.7a5f5e57739f535391f772bae4466897_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_191_jpg.rf.470ce035cea2a0c052edb120fa0e3fea.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_191_jpg.rf.470ce035cea2a0c052edb120fa0e3fea_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_192_jpg.rf.821ab71e28e479ae8cec9f9737603a92.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_192_jpg.rf.821ab71e28e479ae8cec9f9737603a92_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_193_jpg.rf.0c5d199df547b79d1a0e562d8a945bdf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_193_jpg.rf.0c5d199df547b79d1a0e562d8a945bdf_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_194_jpg.rf.fac6ca27695dad3e8f0888a584a324f3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_194_jpg.rf.fac6ca27695dad3e8f0888a584a324f3_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_195_jpg.rf.7d54ee3f86f8cd91451d26b76caf8895.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_196_jpg.rf.ba19cc8e29567a7a8fe92e27e925fb8b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_197_jpg.rf.9d5a926b625eb64e643c6e2d65812c5c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_197_jpg.rf.9d5a926b625eb64e643c6e2d65812c5c_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_198_jpg.rf.ccfcffa19d5f981885e16aab6a3d2920.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_198_jpg.rf.ccfcffa19d5f981885e16aab6a3d2920_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_199_jpg.rf.f735ba8e0affef109ed3baea327a1b49.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_19_jpg.rf.fa165a53df966cc423def6ed1638c766.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_1_jpg.rf.9950d5475d608b6ecad0b2c33a93760c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_image_1_jpg.rf.9950d5475d608b6ecad0b2c33a93760c_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_image_200_jpg.rf.846380b0f19a995fe4b022f7205928a5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_200_jpg.rf.846380b0f19a995fe4b022f7205928a5_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_201_jpg.rf.fba840ecfca9e792a1478e6ae0c2538e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_202_jpg.rf.5a367c18b2da4cbb6fdcc3cec881ff84.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_202_jpg.rf.5a367c18b2da4cbb6fdcc3cec881ff84_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_203_jpg.rf.0ca18fb293ecb722e2e2d26fc2c3e237.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_203_jpg.rf.0ca18fb293ecb722e2e2d26fc2c3e237_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_204_jpg.rf.f5de9cab2f6bf6b7c3fcf83ddc37e5c5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_204_jpg.rf.f5de9cab2f6bf6b7c3fcf83ddc37e5c5_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_205_jpg.rf.9b30e9718f9672ff39f12afd318b797a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_206_jpg.rf.b4c66185a27d4cee6efd38a032e70b95.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_206_jpg.rf.b4c66185a27d4cee6efd38a032e70b95_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_image_207_jpg.rf.6c201e140bd2f19ac373312c979a464a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_208_jpg.rf.20eb6915df61cfedb55e3d3acf227c1e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_209_jpg.rf.c210a73c3067e0aa0fe86564b1d8bc4f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_image_209_jpg.rf.c210a73c3067e0aa0fe86564b1d8bc4f_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
